,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo,posse_de_veiculo,posse_de_imovel
8113,1,Working,Higher education,Married,House / apartment,41.3,1.0,1,0,0,0,3.0,False,1,1,1
8115,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.5,,1,0,0,0,2.0,False,0,0,1
8120,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.5,,1,0,0,1,2.0,False,0,0,1
8123,0,Working,Secondary / secondary special,Married,House / apartment,53.7,2.7,1,0,1,0,2.0,False,1,1,1
8128,1,Commercial associate,Secondary / secondary special,Married,House / apartment,29.8,4.1,1,0,0,0,3.0,False,0,1,1
8136,0,State servant,Higher education,Single / not married,House / apartment,55.2,8.5,1,0,1,1,1.0,False,0,0,1
8139,0,Working,Secondary / secondary special,Married,House / apartment,46.8,8.1,1,0,0,0,2.0,False,1,0,1
8148,0,Working,Secondary / secondary special,Married,House / apartment,50.5,7.6,1,0,0,0,2.0,False,0,0,1
8152,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.0,,1,0,0,0,1.0,False,0,0,1
8154,0,Working,Secondary / secondary special,Married,House / apartment,53.6,8.9,1,0,0,0,2.0,False,1,1,1
8157,2,Working,Secondary / secondary special,Married,House / apartment,36.4,6.7,1,0,0,1,4.0,False,0,1,1
8158,3,State servant,Secondary / secondary special,Married,House / apartment,35.5,5.5,1,0,1,0,5.0,False,1,1,1
8162,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.5,,1,0,0,0,2.0,False,0,0,1
8163,0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0,0.8,1,0,0,1,1.0,False,1,0,1
8164,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,51.2,9.8,1,0,0,0,1.0,False,0,0,1
8165,0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.6,6.5,1,1,0,0,2.0,False,1,1,1
8167,0,Working,Secondary / secondary special,Married,House / apartment,44.6,8.4,1,0,1,1,2.0,False,1,1,1
8171,0,Working,Secondary / secondary special,Married,House / apartment,61.7,15.0,1,0,1,0,2.0,False,0,0,0
8172,0,Working,Secondary / secondary special,Married,House / apartment,61.7,15.0,1,0,1,0,2.0,True,0,0,0
8176,1,Working,Higher education,Separated,House / apartment,37.4,11.2,1,0,0,0,2.0,False,0,1,1
8177,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,31.7,11.2,1,0,0,0,2.0,False,1,1,1
8178,1,State servant,Secondary / secondary special,Married,House / apartment,38.0,0.6,1,0,0,0,3.0,False,1,0,1
8181,0,State servant,Higher education,Civil marriage,House / apartment,43.9,14.8,1,0,0,1,2.0,False,1,1,0
8182,0,Working,Secondary / secondary special,Married,House / apartment,30.9,7.0,1,1,1,0,2.0,False,0,0,1
8185,0,Commercial associate,Higher education,Married,House / apartment,55.0,8.4,1,1,1,0,2.0,False,0,0,1
8186,1,Working,Secondary / secondary special,Married,With parents,34.9,0.3,1,0,0,0,3.0,False,1,1,0
8187,0,Working,Secondary / secondary special,Separated,House / apartment,36.8,7.5,1,0,1,0,1.0,False,0,0,1
8188,2,Commercial associate,Secondary / secondary special,Married,House / apartment,52.1,7.9,1,0,0,0,4.0,False,1,0,1
8189,2,Working,Secondary / secondary special,Married,House / apartment,44.6,1.3,1,0,0,0,4.0,False,1,0,1
8190,2,State servant,Higher education,Married,House / apartment,34.6,14.6,1,0,0,0,4.0,False,0,0,0
8194,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44.0,5.2,1,0,0,0,1.0,False,0,1,1
8198,0,Working,Secondary / secondary special,Married,House / apartment,42.1,1.6,1,0,0,0,2.0,False,1,1,1
8202,0,State servant,Secondary / secondary special,Married,House / apartment,53.8,1.5,1,1,0,0,2.0,False,0,0,1
8204,0,Working,Secondary / secondary special,Single / not married,House / apartment,36.7,1.1,1,0,0,0,1.0,False,1,0,1
8205,1,Commercial associate,Incomplete higher,Single / not married,House / apartment,26.4,0.4,1,0,0,0,2.0,False,1,0,1
8206,0,Working,Higher education,Married,House / apartment,50.3,10.6,1,0,0,0,2.0,False,0,0,1
8207,1,Working,Secondary / secondary special,Civil marriage,House / apartment,44.7,15.0,1,0,0,0,3.0,False,0,0,1
8208,0,Working,Higher education,Married,House / apartment,27.7,1.4,1,1,1,0,2.0,False,0,1,1
8211,0,Working,Secondary / secondary special,Married,House / apartment,57.1,6.6,1,0,0,0,2.0,False,1,0,1
8214,1,Working,Lower secondary,Married,House / apartment,39.1,12.9,1,0,0,0,3.0,False,1,0,0
8215,1,Working,Secondary / secondary special,Married,House / apartment,38.6,8.9,1,0,0,0,3.0,False,0,1,1
8217,0,Working,Secondary / secondary special,Married,House / apartment,53.2,14.6,1,0,0,0,2.0,False,1,1,1
8218,1,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,33.1,3.9,1,0,0,0,2.0,False,0,0,0
8220,1,Working,Higher education,Married,House / apartment,34.7,3.7,1,1,1,1,3.0,False,0,0,1
8221,1,Working,Higher education,Separated,House / apartment,38.5,0.4,1,0,1,1,2.0,False,0,1,1
8223,0,Pensioner,Higher education,Single / not married,House / apartment,58.5,,1,0,1,1,1.0,False,0,0,1
8226,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,60.2,,1,0,0,0,2.0,False,0,0,1
8227,0,Working,Higher education,Married,House / apartment,27.1,4.3,1,0,0,0,2.0,False,0,0,1
8230,1,Working,Secondary / secondary special,Married,House / apartment,34.3,14.6,1,0,0,0,3.0,False,1,0,1
8233,1,State servant,Secondary / secondary special,Married,House / apartment,33.0,13.1,1,0,0,0,3.0,False,0,0,1
8235,0,State servant,Secondary / secondary special,Married,House / apartment,52.2,28.7,1,0,0,0,2.0,False,0,0,1
8238,0,Working,Secondary / secondary special,Married,House / apartment,30.9,2.4,1,0,0,0,2.0,False,1,1,0
8240,0,Working,Secondary / secondary special,Married,House / apartment,51.6,8.7,1,0,1,0,2.0,False,1,1,1
8241,1,Commercial associate,Secondary / secondary special,Married,House / apartment,27.9,5.4,1,0,1,0,3.0,False,0,0,1
8242,0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,61.3,,1,0,0,0,1.0,False,0,0,1
8243,1,Commercial associate,Secondary / secondary special,Married,House / apartment,41.5,2.0,1,0,0,0,3.0,False,0,0,0
8246,1,State servant,Secondary / secondary special,Married,House / apartment,59.4,11.9,1,0,0,0,3.0,False,1,1,0
8251,1,Commercial associate,Higher education,Married,House / apartment,50.2,0.3,1,0,1,0,3.0,False,1,0,0
8254,0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.5,7.6,1,1,1,0,2.0,False,0,0,1
8263,0,Working,Secondary / secondary special,Single / not married,House / apartment,33.9,1.1,1,0,0,1,1.0,False,0,0,1
8265,0,Working,Secondary / secondary special,Single / not married,House / apartment,54.3,8.9,1,0,0,0,1.0,False,0,1,1
8267,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,2.8,1,0,0,0,2.0,False,1,1,1
8271,1,Pensioner,Secondary / secondary special,Married,House / apartment,49.0,,1,0,0,0,3.0,False,1,1,1
8273,0,Working,Higher education,Single / not married,House / apartment,33.9,5.1,1,0,0,0,1.0,False,1,0,1
8274,0,Working,Secondary / secondary special,Married,House / apartment,50.9,8.1,1,0,0,0,2.0,False,0,0,1
8277,1,Working,Secondary / secondary special,Married,With parents,43.7,1.1,1,0,0,0,3.0,False,0,0,1
8279,3,Working,Secondary / secondary special,Married,House / apartment,33.9,8.9,1,0,0,0,5.0,False,0,0,1
8282,1,Commercial associate,Higher education,Married,House / apartment,37.5,7.3,1,0,0,0,3.0,False,0,0,1
8286,1,Working,Secondary / secondary special,Married,House / apartment,41.8,23.7,1,0,0,0,3.0,False,0,0,1
8287,2,Working,Secondary / secondary special,Married,House / apartment,43.3,1.8,1,0,1,0,4.0,False,0,0,1
8288,0,Working,Incomplete higher,Married,House / apartment,41.1,4.1,1,0,0,0,2.0,False,0,0,1
8290,0,Working,Secondary / secondary special,Married,With parents,27.0,5.7,1,0,0,1,2.0,False,0,0,0
8292,0,Pensioner,Higher education,Married,House / apartment,59.0,,1,0,0,0,2.0,False,0,1,0
8294,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.2,,1,0,0,0,2.0,False,0,1,1
8296,0,Working,Secondary / secondary special,Separated,House / apartment,47.0,4.1,1,1,1,0,1.0,False,0,0,0
8297,0,Working,Secondary / secondary special,Married,House / apartment,58.1,10.0,1,0,0,0,2.0,False,0,1,1
8306,0,Working,Higher education,Widow,House / apartment,62.0,8.1,1,0,1,0,1.0,False,0,0,1
8309,0,State servant,Higher education,Separated,House / apartment,52.9,5.2,1,0,0,0,1.0,False,0,1,1
8317,1,Working,Secondary / secondary special,Married,House / apartment,42.3,9.1,1,1,1,0,3.0,False,1,1,1
8320,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.4,2.6,1,0,0,0,1.0,False,1,0,1
8321,0,Working,Secondary / secondary special,Married,House / apartment,36.9,14.6,1,0,0,0,2.0,False,0,1,1
8326,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,42.3,1.0,1,0,0,0,2.0,False,0,0,0
8327,0,Working,Secondary / secondary special,Married,House / apartment,25.1,4.1,1,0,0,0,2.0,False,1,1,1
8328,1,Working,Secondary / secondary special,Married,House / apartment,28.7,1.6,1,0,0,1,3.0,False,0,1,1
8329,0,Working,Secondary / secondary special,Single / not married,House / apartment,40.6,3.0,1,0,0,1,1.0,False,0,0,0
8330,0,Commercial associate,Higher education,Married,House / apartment,27.2,2.8,1,0,0,0,2.0,False,1,1,1
8332,3,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,32.5,13.9,1,0,0,0,4.0,False,0,0,1
8334,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.6,6.5,1,0,0,0,2.0,False,0,0,1
8342,0,State servant,Secondary / secondary special,Married,House / apartment,49.2,7.9,1,0,0,0,2.0,False,0,0,1
8345,0,Working,Incomplete higher,Married,House / apartment,44.9,5.8,1,0,0,0,2.0,False,0,0,0
8349,0,Pensioner,Higher education,Single / not married,House / apartment,50.8,,1,0,1,0,1.0,False,0,0,1
8350,0,Working,Secondary / secondary special,Single / not married,With parents,36.7,10.6,1,1,1,0,1.0,False,0,0,0
8352,0,Working,Secondary / secondary special,Married,House / apartment,50.4,6.4,1,0,0,0,2.0,False,0,0,1
8353,0,State servant,Incomplete higher,Single / not married,With parents,30.4,8.9,1,1,1,0,1.0,False,1,0,0
8354,1,Working,Higher education,Married,House / apartment,32.4,1.5,1,0,0,1,3.0,False,1,1,1
8356,0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.5,6.6,1,0,0,0,2.0,False,0,0,1
8365,0,Working,Secondary / secondary special,Single / not married,House / apartment,24.1,1.5,1,1,0,0,1.0,False,0,0,1
8366,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,36.9,3.6,1,0,0,1,3.0,False,0,0,1
8367,0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.0,,1,0,0,1,1.0,False,0,0,1
8369,0,Working,Secondary / secondary special,Single / not married,House / apartment,62.3,11.6,1,1,1,0,1.0,False,0,0,1
8371,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,54.7,,1,0,0,0,2.0,False,0,0,1
8375,0,Working,Secondary / secondary special,Single / not married,House / apartment,56.5,3.2,1,0,0,0,1.0,False,1,0,1
8378,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,39.2,3.7,1,0,0,0,2.0,False,1,0,1
8380,0,Working,Secondary / secondary special,Married,House / apartment,27.4,1.5,1,1,1,1,2.0,False,1,0,1
8381,1,Working,Secondary / secondary special,Married,House / apartment,28.4,9.8,1,0,0,0,3.0,False,0,0,1
8382,1,Working,Secondary / secondary special,Married,With parents,31.5,11.0,1,0,1,1,3.0,False,0,0,0
8383,0,Working,Secondary / secondary special,Married,House / apartment,64.5,13.4,1,0,0,0,2.0,False,0,0,1
8385,0,Working,Secondary / secondary special,Married,House / apartment,55.1,4.8,1,1,0,0,2.0,False,1,1,1
8390,0,Working,Secondary / secondary special,Single / not married,Co-op apartment,32.2,0.8,1,0,0,0,1.0,False,1,0,0
8392,1,Working,Secondary / secondary special,Married,House / apartment,40.5,5.1,1,0,0,0,3.0,False,0,0,0
8394,1,Working,Secondary / secondary special,Civil marriage,House / apartment,37.1,9.4,1,0,0,0,3.0,False,0,0,1
8399,0,Working,Secondary / secondary special,Married,House / apartment,47.3,2.7,1,0,0,0,2.0,False,0,0,1
8400,0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.5,,1,0,1,0,1.0,False,0,1,1
8401,0,Working,Secondary / secondary special,Civil marriage,Office apartment,25.2,2.3,1,1,1,0,2.0,False,0,0,0
8402,2,Working,Secondary / secondary special,Married,House / apartment,41.7,12.9,1,0,0,1,4.0,False,1,1,1
8406,0,Working,Higher education,Married,House / apartment,48.7,13.9,1,0,0,0,2.0,False,0,0,1
8409,0,Working,Higher education,Single / not married,House / apartment,26.0,1.0,1,1,1,0,1.0,False,1,0,0
8410,0,Commercial associate,Higher education,Married,House / apartment,60.7,16.1,1,0,1,0,2.0,False,0,1,1
8411,0,Working,Higher education,Married,House / apartment,41.6,8.4,1,0,0,0,2.0,False,1,1,0
8413,1,Working,Secondary / secondary special,Married,House / apartment,41.7,3.5,1,0,0,0,3.0,False,1,1,1
8416,0,Working,Higher education,Single / not married,House / apartment,47.6,4.5,1,0,1,1,1.0,False,0,0,1
8419,0,Working,Secondary / secondary special,Single / not married,With parents,30.0,3.1,1,0,0,0,1.0,False,1,1,0
8421,0,Working,Higher education,Separated,House / apartment,38.7,5.6,1,1,1,1,1.0,False,0,0,0
8422,1,Working,Higher education,Civil marriage,House / apartment,44.4,10.2,1,1,1,0,3.0,False,0,1,1
8426,0,Working,Higher education,Married,House / apartment,50.8,1.0,1,0,0,0,2.0,False,1,1,1
8427,0,Working,Higher education,Married,With parents,29.1,3.2,1,0,0,0,2.0,False,1,1,1
8429,0,Working,Secondary / secondary special,Married,House / apartment,59.9,9.9,1,0,0,0,2.0,False,1,0,1
8430,0,Working,Secondary / secondary special,Married,House / apartment,56.9,9.6,1,0,1,1,2.0,False,1,1,1
8431,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.5,3.7,1,0,0,1,2.0,False,0,0,1
8434,0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,23.2,3.4,1,0,0,0,1.0,False,1,1,0
8437,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,59.1,,1,0,0,0,1.0,False,0,0,1
8438,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.7,6.8,1,0,0,0,2.0,False,1,1,0
8448,0,State servant,Secondary / secondary special,Married,House / apartment,51.8,6.6,1,0,0,0,2.0,False,0,1,1
8450,1,Commercial associate,Higher education,Civil marriage,House / apartment,38.5,8.5,1,0,0,1,3.0,True,0,0,1
8452,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,64.3,,1,0,0,1,2.0,False,0,0,1
8453,2,Commercial associate,Secondary / secondary special,Married,House / apartment,36.3,7.1,1,0,1,0,4.0,False,0,1,1
8454,2,Commercial associate,Higher education,Married,House / apartment,31.5,6.4,1,0,0,0,4.0,False,0,0,1
8459,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.9,31.7,1,0,0,0,2.0,False,0,0,1
8462,0,State servant,Secondary / secondary special,Married,House / apartment,47.6,18.1,1,0,0,0,2.0,False,1,0,1
8464,0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,2.5,1,1,1,0,1.0,False,1,1,1
8465,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.4,,1,0,0,0,1.0,False,0,0,1
8466,0,Pensioner,Higher education,Civil marriage,House / apartment,63.0,,1,0,1,0,2.0,False,0,1,1
8467,0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.8,,1,0,0,0,1.0,False,0,0,1
8468,1,Working,Higher education,Married,House / apartment,30.7,7.1,1,0,0,0,3.0,False,0,0,1
8469,0,Commercial associate,Higher education,Married,With parents,42.1,1.1,1,0,0,1,2.0,False,0,0,0
8472,0,Commercial associate,Higher education,Married,House / apartment,52.5,20.3,1,0,0,1,2.0,False,1,0,1
8474,0,Pensioner,Secondary / secondary special,Married,House / apartment,54.5,,1,0,1,0,2.0,False,0,1,1
8475,0,Working,Higher education,Single / not married,House / apartment,37.8,9.2,1,0,0,0,1.0,False,0,0,1
8476,1,Working,Higher education,Married,House / apartment,40.6,1.1,1,0,0,1,3.0,False,0,0,1
8478,0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.9,0.5,1,0,0,0,2.0,False,0,0,1
8481,1,Commercial associate,Secondary / secondary special,Married,House / apartment,37.2,8.9,1,0,0,0,3.0,False,0,1,1
8484,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.9,3.4,1,1,1,0,2.0,False,0,0,1
8487,0,Pensioner,Higher education,Married,House / apartment,55.4,,1,0,0,0,2.0,False,0,1,1
8490,0,Commercial associate,Higher education,Married,House / apartment,30.7,4.7,1,1,0,0,2.0,True,0,1,1
8491,3,Working,Secondary / secondary special,Married,With parents,32.2,1.8,1,0,0,0,5.0,False,1,0,0
8492,0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.5,2.6,1,0,1,0,2.0,False,0,1,1
8495,1,Working,Secondary / secondary special,Married,With parents,28.9,8.1,1,0,0,0,3.0,False,0,0,0
8496,0,State servant,Secondary / secondary special,Married,House / apartment,32.4,12.7,1,0,0,1,2.0,False,0,1,1
8497,0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.6,11.1,1,0,1,1,2.0,False,1,1,1
8498,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.7,,1,0,0,0,2.0,False,0,0,1
8500,0,Working,Higher education,Single / not married,House / apartment,37.3,1.1,1,0,0,0,1.0,False,0,0,0
8505,1,Working,Secondary / secondary special,Married,House / apartment,35.1,2.5,1,0,1,1,3.0,False,0,1,1
8513,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.4,,1,0,0,0,2.0,False,0,0,0
8514,1,Working,Secondary / secondary special,Married,House / apartment,44.8,11.9,1,0,1,0,3.0,False,0,0,1
8520,0,Commercial associate,Incomplete higher,Married,House / apartment,40.5,9.3,1,0,0,0,2.0,False,0,0,1
8522,1,Commercial associate,Secondary / secondary special,Married,House / apartment,42.4,7.1,1,1,1,0,3.0,False,0,1,1
8523,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.5,,1,0,0,0,2.0,False,0,0,1
8531,0,Working,Lower secondary,Civil marriage,Municipal apartment,33.8,1.5,1,0,0,0,2.0,False,0,0,1
8532,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45.9,1.8,1,0,0,0,2.0,False,1,0,1
8535,1,Commercial associate,Secondary / secondary special,Married,House / apartment,42.3,7.1,1,0,0,0,3.0,False,1,1,1
8536,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,24.7,2.3,1,0,1,0,1.0,False,1,1,1
8538,0,Working,Secondary / secondary special,Married,House / apartment,55.6,1.6,1,0,0,0,2.0,False,0,0,1
8539,0,Pensioner,Higher education,Married,House / apartment,60.9,,1,0,1,0,2.0,False,0,1,1
8541,1,Working,Higher education,Married,House / apartment,25.8,0.6,1,0,0,0,3.0,False,1,1,1
8542,0,Working,Higher education,Married,House / apartment,32.0,9.6,1,1,0,0,2.0,False,0,1,1
